word,definition,translation
hadder,n. Heather; heath.,have的过去式和过去分词
haddie,n. The haddock.,n. <苏格兰>=haddock
Haddington,,n. 哈丁顿（苏格兰一城镇名）
Haddingtonshire,,哈丁顿郡[英国苏格兰原郡名]( 即东洛锡安郡)
haddix,, [人名] 哈迪克斯
haddock,n. lean white flesh of fish similar to but smaller than cod; usually baked or poached or as fillets sauteed or fried\nn. important food fish on both sides of the Atlantic; related to cod but usually smaller,n. 黑斑鳕
haddock liver oil,,[化] 鳕鱼肝油
haddocks,plural of haddock\nn. lean white flesh of fish similar to but smaller than cod; usually baked or poached or as fillets sauteed or fried\nn. important food fish on both sides of the Atlantic; related to cod but usually smaller,(haddock 的复数) n. 黑斑鳕
Haddon,,n. 哈登（美国城市名）；哈顿（姓氏）
haddonfield,, [地名] [美国] 哈登菲尔德
haddow,, [人名] [苏格兰人姓氏] 哈多住所名称，来源于中世纪英语+盖尔语，含义是“土地计量单位”(a land measure)
haddox,, [人名] 哈多克斯
haddrell,, [人名] 哈德洛尔
hade,"n. The descent of a hill.\nn. The inclination or deviation from the vertical of any mineral\n   vein.\nv. i. To deviate from the vertical; -- said of a vein, fault, or\n   lode.","n. 伸角, 断层倾角\nvi. 倾斜"
Hadean,"n the earliest eon in the history of the Earth from the first accretion of planetary material (around 4,600 million years ago) until the date of the oldest known rocks (about 3,800 million years ago); no evidence of life\ns of or relating to or characteristic of Hades or Tartarus","a. 地狱的, 阴间的"
Hadean eon,,[网络] 冥古宙；冥古代
Hadean time,,[网络] 哈代时间
Hadego,,海德哥标题字照相排字机
Haden,,n. (Haden)人名；(日)羽田(姓)；(英)黑登；(匈)豪登
Haden method,,[医] 黑登氏法(福-吴二氏制备无蛋白血滤液简化法)
Haden-Hausser method,,[医] 黑-豪二氏法(检血红蛋白)
hadephobia,,[医] 地狱恐怖
hader,, [人名] 黑德
hadernkrankheit,,[医] 破布病(炭疽或恶性水肿)
Hades,n (Greek mythology) the god of the underworld in ancient mythology; brother of Zeus and husband of Persephone\nn (religion) the world of the dead,"n. 冥府, 阎王, 地狱"
Hadfield,,n. (Hadfield)人名；(英)哈德菲尔德
Hadfield steel,,[机] 哈得菲钢
Hadfield's manganese steel,,[机] 高锰钢
Hadfield-Clarke syndrome,,[医] 哈-克二氏综合征(先天胰腺性幼稚型)
Hadfietd-Clarke syndrome,,"[医] 哈-克二氏综合征, 先天胰腺性幼稚型"
Hadhramaut,,n. 哈德拉毛（也门东部省份）
Hadhramautian,,"a. 哈达拉毛的, 哈达拉毛族的, 哈达拉毛语的"
Hadi,,n. (Hadi)人名；(阿拉伯、伊朗、土、印尼)哈迪
hadicidin,,哈迪杀菌素
hading,,"倾斜, 偏垂"
hadite,,陶粒
hadith,n (Islam) a tradition based on reports of the sayings and activities of Muhammad and his companions\nn (Islam) the way of life prescribed as normative for Muslims on the basis of the teachings and practices of Muhammad and interpretations of the Koran,n. 穆罕默德言行录(现已成为古兰经的一个补充)
haditha,,n. 哈迪塞，哈迪塞镇
hadiths,plural of hadith\nn (Islam) a tradition based on reports of the sayings and activities of Muhammad and his companions\nn (Islam) the way of life prescribed as normative for Muslims on the basis of the teachings and practices of Muhammad and interpretations of the Koran,(hadith 的复数) n.穆罕默德言行录(现已成为古兰经的一个补充)
hadj,n the fifth pillar of Islam is a pilgrimage to Mecca during the month of Dhu al-Hijja; at least once in a lifetime a Muslim is expected to make a religious journey to Mecca and the Kaaba,n. 赴麦加(Mecca)朝圣
hadji,n an Arabic term of respect for someone who has made the pilgrimage to Mecca,n. 到麦加朝圣过的伊斯兰教徒
hadjis,n. an Arabic term of respect for someone who has made the pilgrimage to Mecca,n. 朝觐过麦加的伊斯兰教教徒
hadl,,abbr. Human Anti-Degradation League 人类抗衰老联盟
hadlee,, [人名] 哈德利
hadlees,plural of hadlee,(hadlee 的复数)  [人名] 哈德利
hadleigh,, [人名] 哈德利; [地名] [英国] 哈德利
hadley,,n. 哈德利（姓氏）
Hadley cell,,[气象] 哈得来环流圈
hadlock,, [人名] 哈德洛克; [地名] [美国] 哈德洛克
Hadmard transmating,,[计] 哈达马特变换
hadn't,,abbr. had not 没有
hadoop,, 分布式计算
hadorwould,,"conj. 有,将"
Hadow,,哈多(姓氏)
hadramawt,, [地名] [也门] 哈德拉毛（地区）
Hadrian,n. Roman Emperor who was the adoptive son of Trajan; travelled throughout his empire to strengthen its frontiers and encourage learning and architecture; on a visit to Britain in 122 he ordered the construction of Hadrian's Wall (76-138),n. 哈德良（罗马皇帝）
Hadrian's Wall,,[网络] 哈德良长城；哈德里安墙；哈德良城墙
hadrodynamics,,强子电动力学
hadrogenization,,"加氢作用, 氢化作用"
hadromal,,[化] 阿魏醛
hadrome,,无维木质部
Hadromerina,,强韧亚目
hadromycosis,,木质霉菌病
hadron,n. any elementary particle that interacts strongly with other particles,[化] 强子(强相互作用粒子)
hadronic,,a. hadron的变形
hadronic atoms chemistry,,[化] 强原子化学; 强子原子化学
hadrons,n. any elementary particle that interacts strongly with other particles,n. [高能] 强子（参与强相互作用的基本粒子）
hadrosaur,n. any of numerous large bipedal ornithischian dinosaurs having a horny duck-like bill and webbed feet; may have been partly aquatic,n. [古生]鸭嘴龙(一种嘴像鸭嘴的恐龙)
Hadrosauridae,,[网络] 鸭嘴龙科；鸭咀龙科；壮龙科
hadrosaurs,plural of hadrosaur\nn. any of numerous large bipedal ornithischian dinosaurs having a horny duck-like bill and webbed feet; may have been partly aquatic,(hadrosaur 的复数) n.[古生]鸭嘴龙(一种嘴像鸭嘴的恐龙)
hadrosaurus,"n. An American herbivorous dinosaur of great size, allied\n   to the iguanodon. It is found in the Cretaceous formation.",n. 鸭嘴龙（一种嘴像鸭嘴的恐龙）
hads,"plural of had\nv have or possess, either in a concrete or an abstract sense\nv have as a feature\nv go through (mental or physical states or experiences)\nv have ownership or possession of\nv cause to move; cause to be in a certain position or condition\nv serve oneself to, or consume regularly\nv have a personal or business relationship with someone\nv organize or be responsible for\nv have left\nv be confronted with\nv undergo\nv suffer from; be ill with\nv cause to do; cause to act in a specified manner\nv receive willingly something given or offered\nv get something; come into possession of\nv undergo (as of injuries and illnesses)\nv achieve a point or goal\nv cause to be born\nv have sex with; archaic use",(had 的复数) have的过去式和过去分词
hadst,,v. have的第二人称单数过去式
hae,,"v. (=have)有, 表示"
haecceity,n the essence that makes something the kind of thing it is and makes it different from any other,"n. [哲] (经院哲学) 存在的个体性, ""此""性"
Haeckel,n German biologist and philosopher; advocated Darwinism and formulated the theory of recapitulation; was an exponent of materialistic monism (1834-1919),"海克尔(①姓氏 ②Ernst Heinrich, 1834-1919, 德国生物学家)"
Haeckel's gastrea theory,,[医] 黑克耳氏原肠祖学说
Haeckel's law,,[医] 黑克耳氏定律(生物发生律)
Haeckel's monera,,[医] 黑克耳氏无核原虫
Haeckermann's area,,"[医] 黑克尔曼氏区, 咽食管粘膜连接区"
haefele,, [人名] 黑费尔
haeger,, [人名] 黑格尔
Haeju,,海州[朝鲜民主主义人民共和国西部港市]
haeloid acid,,[医] [氢]卤酸
haem,n a complex red organic pigment containing iron and other atoms to which oxygen binds,n. [生化]血红素
haem-,,(=hem-)表示“血”之义
haema-,, 表示“血”之义
haemachates,,血石髓
haemachrome,n. Hematin.,"n. (=hemachrome)[医]血红素, 血色素"
haemacytometer,n. An apparatus for determining the number of\n   corpuscles in a given quantity of blood.,n. (=hemacytometer)血球计数器
haemacytometry,,血细胞计数法
Haemadipsa,,[医] 山蛭属
Haemadipsa japonica,,[医] 日本山蛭
haemagglutinate,v cause the clumping together (of red blood cells),v. 使(…的)血细胞凝集
haemagglutination,n agglutination of red blood cells,"n. [医]血凝反应,血细胞凝集反应"
haemagglutinin,,"n. [生化]血凝素, 血细胞凝集素"
haemaglobinometer,,血红蛋白计
haemagogue,,a. 促血流的
Haemagogus,,[医] 趋血蚊属
haemal,a relating to the blood vessels or blood,"a. 血液的, 血管的\n[医] 血的, 血管的, 脉管的, 腹侧的"
haemal arch,, 脉弓
haemalum,,[医] 苏木精明矾
Haemamoeba,,"[医] 血变形虫目, 血孢子虫目"
haemangioma,n benign angioma consisting of a mass of blood vessels; some appear as birthmarks,n. (=hemangioma)[医]血管瘤
haemanthine,,血安生
Haemanthus,n genus of African deciduous or evergreen bulbous herbs: blood lilies,[医] 网球花属
Haemanthus coccineus,,[网络] 血莲
Haemanthus toxicarius,,[医] 毒网球花
haemaphobia,,[医] 血恐怖
Haemaphysalis,,"[医] 血蜱属, 盲蜱属"
Haemaphysalis birmaniae,,[医] 毕氏血蜱
Haemaphysalis bispinosa,,[医] 二棘血蜱
Haemaphysalis campanulata,,[医] 何氏血蜱
Haemaphysalis conicinna,,[医] 嗜群血蜱
Haemaphysalis humerosa,,[医] 硕鼠血蜱
Haemaphysalis hystricis,,[医] 豪猪血蜱
Haemaphysalis japonica,,[医] 日本血蜱
Haemaphysalis leachi,,[医] 犬血蜱
Haemaphysalis leporis,,[医] 野兔血蜱
Haemaphysalis leporis-paiustris,,[医] 野兔血蜱
Haemaphysalis punctata,,[医] 长棘血蜱
Haemaphysalis taiwanensis,,[医] 台湾血蜱
Haemaphysalis warburtoni,,[医] 华伯通氏血蜱
Haemapium,,[医] 浆胞虫属
haemapophysis,n. Same as Hemapophysis., [医]脉突
haemat-,,comb.form 表示“血”：haematal
haematachometer,n. A form of apparatus (somewhat different from the\n   hemadrometer) for measuring the velocity of the blood.,血流速度计
haematal,a relating to the blood vessels or blood,"a. 血的, 血管的"
haematein,,"n. (=hematein)[化]苏木红, 正铁血红素"
haematemesis,n vomiting blood,"n. (=hematemesis)[医]吐血, 咯血"
haematic,a relating to or containing or affecting blood,"a. 血的\nn. 作用于血的药物, 补血药"
haematidrosis,,n. [医]血汗症
haematin,n. Same as Hematin.,"n. [生化]羟高铁, 血红素,[化]氧化苏木景"
haematine,,"红紫色的, 血色的, 苏木精"
haematine (crystal),,[化] 苏木精; 苏木紫
"haematine,hematoxylin",,[化] 苏木精; 苏木紫
haematinic,n a medicine that increases the hemoglobin content of the blood; used to treat iron-deficiency anemia,n. 补血药
haematinometer,n. Same as Hematinometer.,血红素计
haematinum,,血色玻璃
haematite,n the principal form of iron ore; consists of ferric oxide in crystalline form; occurs in a red earthy form,n. 赤铁矿(美作：hematite)
haematites,plural of haematite\nn the principal form of iron ore; consists of ferric oxide in crystalline form; occurs in a red earthy form,(haematite 的复数) n.赤铁矿(美作：hematite)
haematitum,,[医] 赭石
haemato-, Alt. of Haemo-\nprefix. See Haema-.,[医] 血
Haematobia,,[网络] 血蝇属；角蝇属
Haematobia irritans,,[医] 扰血蝇
haematobium,, [医]（复haematobia）血内生物，住血生物
haematoblast,"n. One of the very minute, disk-shaped bodies found in\n   blood with the ordinary red corpuscles and white corpuscles; a third\n   kind of blood corpuscle, supposed by some to be an early stage in the\n   development of the red corpuscles; -- called also blood plaque, and\n   blood plate.","n. (=hematoblast)血小板, 成血细胞"
Haematobranchia,,血枝类
haematocatharsis,,清血法
haematocathartic,,清血剂
haematocele,n swelling caused by blood collecting in a body cavity (especially a swelling of the membrane covering the testis),"n. (=hematocele)[医]囊内积血, 阴囊血肿"
haematochezia,,n. 便血，新鲜血在便中
haematochrome,,"[植]红色素, 血色素"
haematocoele,,[网络] 血le
haematocolpometra,,[网络] 血红蛋白
haematocolpos,n. accumulation of menstrual blood in the vagina (usually due to an imperforate hymen),阴道积血
haematocrit,n the ratio of the volume occupied by packed red blood cells to the volume of the whole blood as measured by a hematocrit\nn a measuring instrument to determine (usually by centrifugation) the relative amounts of corpuscles and plasma in the blood,"n. (=hematocrit)分血器, 血球容积计"
haematocryal,a. Cold-blooded.,a. [动]冷血的
haematocyanin,,"血清蛋白, 血蓝蛋白"
haematocyte,,"n. 血细胞,血球"
haematocytopenia,,[网络] 血细胞减少
haematocytozoon,,"血细胞寄生虫, 血孢子虫"
haematocyturia,,[网络] 血尿
haematogenesis,n the formation of blood cells in the living body (especially in the bone marrow),"n. (=hematogenesis)造血作用, 生血"
haematogenic,a. Relating to haematogenesis.,a. haematogenesis的变形
haematogenous,a. Originating in the blood.,"a. 造血的, 生血的"
haematoglobin,,[化] 血红蛋白
haematogonium,,血原细胞
haematohiston,,[网络] 血液分子
haematoid,a. Same as Hematoid.,a. (=hematoid)血样的
haematoidin,n an orange-yellow pigment in the bile that forms as a product of hemoglobin; excess amounts in the blood produce the yellow appearance observed in jaundice,[化] 类胆红素
haematolithus,,血石
haematological,a of or relating to or involved in hematology,"a. [医]血液学的, 血液病学的"
haematologist,n. a doctor who specializes in diseases of the blood and blood-forming organs,"n. 血液学学者, 血液病学学者"
haematologists,plural of haematologist,"(haematologist 的复数) n. 血液学学者, 血液病学学者"
haematology,n the branch of medicine that deals with diseases of the blood and blood-forming organs,"n. (=hematology)血液学, 血液病学"
haematolysis,n lysis of erythrocytes with the release of hemoglobin,"n. [医]红血球融解, 血球溶解"
haematoma,n a localized swelling filled with blood,n. (=hematoma)[医]血肿
haematomas,plural of haematoma\nn a localized swelling filled with blood,(haematoma 的复数) n.(=hematoma)[医]血肿
haematomata,plural of haematoma\nn a localized swelling filled with blood,(haematoma 的复数) n.(=hematoma)[医]血肿
haematometer,n. Same as Hemadynamometer.\nn. An instrument for determining the number of blood\n   corpuscles in a given quantity of blood.,"n. 血球计, 血压计"
haematomyelia,,[医] 脊髓出血
