word,definition,translation
daemon,n. a person who is part mortal and part god,[计] 无交互后台程序
daemonic,"a. See Demon, Demonic.","a. 恶魔的, 似魔鬼的"
daemonophobia,,(=demonophobia)魔鬼恐怖
Daemonorops,,[医] 白藤属
Daemonorops draco,,[医] 麒麟竭[树]
daemons,n. an evil supernatural being\nn. a person who is part mortal and part god,n. 守护进程（daemon的复数）
daewoo,,n. 大宇（韩国产轿车品牌名）
DAF,,[计] 目的地址字段
dafa,,abbr. data accounting flow assessment 数据计算流程评估
daff,"v. t. To cast aside; to put off; to doff.\nn. A stupid, blockish fellow; a numskull.\nv. i. To act foolishly; to be foolish or sportive; to toy.\nv. t. To daunt.","n. 傻瓜, 懦夫\nv. 推开"
daffadilly,,"n. (=daffodil)[植]水仙, 鲜黄色"
daffadowndilly,,n. <诗><方>=daffodil
daffies,plural of daffy,"(daffy 的复数) a. 愚笨的, 疯狂的"
daffily,,adv. daffy的变形
daffins,,"上缘纲装配, (流网)吊索"
Daffo,,[网络] 达福
daffodil,n. any of numerous varieties of Narcissus plants having showy often yellow flowers with a trumpet-shaped central crown,n. 水仙花\na. 水仙花色的
daffodil garlic,, 欧洲葱
daffodilly,,n. 喇叭水仙花
daffodils,n. any of numerous varieties of Narcissus plants having showy often yellow flowers with a trumpet-shaped central crown,"n. 黄水仙, （黄）水仙花( daffodil的复数形式 )"
daffs,"plural of daff\nv. t. To cast aside; to put off; to doff.\nn. A stupid, blockish fellow; a numskull.\nv. i. To act foolishly; to be foolish or sportive; to toy.\nv. t. To daunt.","(daff 的复数) n.傻瓜, 懦夫\nv. 推开"
daffy,,"a. 愚笨的, 疯狂的"
Daffy's elixir,,"[医] 达非氏酏, 复方番泻叶酊"
daffydowndilly,,n. <诗><方>=daffodil
Dafla,,[网络] 英拉；达夫拉语
dafna,,n. (Dafna)人名；(德)达夫娜
Dafoe,,n. (Dafoe)人名；(英)达福
daft,s informal or slang terms for mentally irregular,"a. 愚笨的, 癫狂的, 狂闹的"
daftar,,"[印]办公室, 一叠公文"
dafter,s. informal or slang terms for mentally irregular,"a. 傻的, 愚蠢的( daft的比较级 ); 十分愚蠢"
daftest,s. informal or slang terms for mentally irregular,"a. 傻的, 愚蠢的( daft的最高级 ); 十分愚蠢"
daftly,r in a mildly insane manner,"adv. 愚蠢地, 癫狂地"
daftness,n. The quality of being daft.,"n. 愚笨, 癫狂"
dafts,plural of daft\ns informal or slang terms for mentally irregular,"(daft 的复数) a. 愚笨的, 癫狂的, 狂闹的"
dafu,,n. (Dafu)人名；(罗)达富
dafuq,"[what the fuck] , but in a more confused manner\n> Hagrid: You're a wizard Harry\n> Harry: Dafuq?\n",
Dafydd,,n. (Dafydd)人名；(英)戴维兹
dag,n 10 grams\nn a flap along the edge of a garment; used in medieval clothing,[化] 滑料石墨灰
Dag Hammarskjold,,[网络] 联合国秘书长哈马舍尔德；汉马斯克德；达格·哈马舍尔德
Dag Hjalmar Agne Carl Hammarskjold,,[网络] 达格·哈马尔·阿尔·卡尔·哈马舍尔德
daga,,高原洼地
dagaba,,舍利子塔
dagame,,[网络] d
dagan,n. god of agriculture and earth; counterpart of Phoenician Dagon,n. 巴比伦的土地神
Dagda,,n. 达格达（一神灵，索厄赫德达嫩族人首领）
dage,,n. 达歌
dagen,,abbr. data address generation (logic) 数据地址生成（逻辑）
dagenais,, [人名] 达格奈斯
dagenan,,"(=sultapymdinei)大健凤, 磺胺吡啶"
Dagenham,,n. 达格南（伦敦以前的一行政区）
dagenhart,, [人名] 达根哈特
dageraad,,n. [鱼]黎明鱼(一种鲷科彩色海鱼)
Dagestan,,n. 达吉斯坦（俄罗斯联邦东南部自治共和国）
Dagestani,,[网络] 达吉斯坦尼
dagga,n relatively nontoxic South African herb smoked like tobacco,n. 印度大麻
daggar,, [人名] 达加
dagger,n. a short knife with a pointed blade used for piercing or stabbing\nn. a character used in printing to indicate a cross reference or footnote,n. 匕首\nvt. 用剑刺
dagger fern,,[网络] 匕首匕首
dagger operation,,"[计] ""与非""操作"
dagger-like,,[网络] 匕首般的
daggerboard,n. a removable centerboard on a small sailboat that can be lowered into the water to serve as a keel,"n. [船]活动披水板,中插板"
daggerboards,plural of daggerboard\nn. a removable centerboard on a small sailboat that can be lowered into the water to serve as a keel,"(daggerboard 的复数) n.[船]活动披水板,中插板"
daggered,past participle of dagger\nn. a short knife with a pointed blade used for piercing or stabbing\nn. a character used in printing to indicate a cross reference or footnote,(dagger 的过去分词) n. 匕首\nvt. 用剑刺
daggerlike,,"a. 像短剑（或匕首）的, 短剑（或匕首）状的"
daggers,n. a short knife with a pointed blade used for piercing or stabbing\nn. a character used in printing to indicate a cross reference or footnote,"n. 匕首, 短剑( dagger的复数形式 )"
dagget,, [人名] 达格特
daggett,, [人名] [英格兰人姓氏] 达格特 Dagg的昵称; [地名] [美国] 达盖特
dagging,-ing form of dag\nn 10 grams\nn a flap along the edge of a garment; used in medieval clothing,(dag 的现在分词) [化] 滑料石墨灰
daggings,,"(剪毛前从羊身上除下的)污毛, 结块污毛"
daggle,"v. t. To trail, so as to wet or befoul; to make wet and limp;\n   to moisten.\nv. i. To run, go, or trail one's self through water, mud, or\n   slush; to draggle.",vi. 在泥水中拖脏(或拖湿)\nvt. 使肮脏
daggled,imp. & p. p. of Daggle,vi. 拖曳；拖脏\nvt. 使肮脏
daggling,p. pr. & vb. n. of Daggle,vi. 拖曳；拖脏\nvt. 使肮脏
daggy,, 不时髦的；过时的；土气的
daghestan,, [地名] [俄罗斯] 达吉斯坦共和国
daghestans,plural of daghestan,(daghestan 的复数)  [地名] [俄罗斯] 达吉斯坦共和国
daglock,n. A dirty or clotted lock of wool on a sheep; a taglock.,n. (绵羊尾部的)粪污块毛
dagmar,,n. 达格玛（女子名）
dagne,, [人名] 达格尼
dago,n (ethnic slur) offensive term for a person of Italian descent,"n. 意大利人, 西班牙人"
dagoba,n. A dome-shaped structure built over relics of Buddha or some\n   Buddhist saint.,"n. 舍利塔, 佛骨堂"
Dagon,n god of agriculture and the earth; national god of Philistines,"n. [宗]大衮(《圣经·旧约》中非利士人的主神,上半身是人, 下半身是鱼)"
dagos,pl.  of Dago,"n. [亦作D-][俚语、贬义][复数]-gos, goes；拉丁人(尤指葡萄牙人、西班牙人或意大利人)\na. 意大利的；意大利人的"
dags,n 10 grams\nn a flap along the edge of a garment; used in medieval clothing,"[纺]结块污毛, [俚]熟练的技艺"
dagsboro,, [地名] [美国] 达格斯伯勒
Daguerre,"n French inventor of the first practical photographic process, the daguerreotype (1789-1851)","达盖尔(①姓氏 ②Louis Jacques Mande, 1789-1851, 法国画家, 达盖儿银版摄影法的发明者)"
daguerreotype,n. a photograph made by an early photographic process; the image was produced on a silver plate sensitized to iodine and developed in mercury vapor,n. 达盖尔银板照相法\nv. 用达盖尔银板法照相
daguerreotyped,imp. & p. p. of Daguerreotype,"vt., vi. daguerreotype的变形"
daguerreotyper,n. Alt. of Daguerreotypist,n. 银版照相法 (daguerreotype的变形)
daguerreotypes,plural of daguerreotype\nn. a photograph made by an early photographic process; the image was produced on a silver plate sensitized to iodine and developed in mercury vapor,(daguerreotype 的复数) n. 达盖尔银板照相法\nv. 用达盖尔银板法照相
daguerreotyping,p. pr. & vb. n. of Daguerreotype,"vt., vi. daguerreotype的变形"
daguerreotypist,n. One who takes daguerreotypes.,n. 银版照相法 (daguerreotype的变形)
daguerreotypy,n. The art or process of producing pictures by method\n   of Daguerre.,n. 银版照相法 (daguerreotype的变形)
dagwell,, [人名] 达格韦尔
Dagwood,,"n. 多层三明治,多层夹肉面包"
dah,n the longer of the two telegraphic signals used in Morse code,"n. 短刀, 长划"
dahab,, [地名] [埃及] 宰海卜
dahabeah,"n. A Nile boat constructed on the model of a floating house,\n   having large lateen sails.",n. 尼罗河的三角帆客船
dahabeeyah,,n. 尼罗河的三角帆客船
dahabeeyahs,plural of dahabeeyah,(dahabeeyah 的复数) n. 尼罗河的三角帆客船
dahabiah,,n. 尼罗河的三角帆客船
Dahalach,,<意>=Dahlak Archipelago
dahamite,,纳卡钠闪微冈
dahi,,达希酸奶
Dahl,n tropical woody herb with showy yellow flowers and flat pods; much cultivated in the tropics\nn small highly nutritious seed of the tropical pigeon-pea plant,"n. 达尔（人名）\n达尔（地名, 在德国）\n代赫勒（地名, 在沙特阿拉伯、也门）"
Dahlak,,Archipelago 达拉克群岛[埃塞俄比亚北部](在红海西南部)
dahlberg,, [人名] 达尔伯格
dahle,, [地名] [德国] 达勒
dahlem,, [人名] 达勒姆; [地名] [德国] 达勒姆
dahlen,, [人名] 达伦; [地名] [德国] 达伦
dahler,, [人名] 达勒
Dahlesque,,[网络] 达勒斯克
dahlgren,,n. (Dahlgren)人名；(英、德、丹、芬、瑞典)达尔格伦
dahlheim,, [地名] [德国] 达尔海姆
dahlia,n. any of several plants of or developed from the species Dahlia pinnata having tuberous roots and showy rayed variously colored flower heads; native to the mountains of Mexico and Central America and Colombia,"n. 大丽花\n[医] 大丽花, 大丽紫"
dahlia B,,[医] 龙胆紫
Dahlia Cav.,,[医] 大丽花属
dahlia paper,,"[化] 大丽花试纸\n[医] 大丽紫试纸(遇酸性变红,遇硷性变绿)"
Dahlia pinnata,,"[医] 大丽花, 大丽菊, 天竺牡丹"
dahlia violet,,"[医] 大丽紫, 霍夫曼氏紫"
dahlias,pl.  of Dahlia,n. 大丽花属( dahlia的名词复数 )
dahlin,n. A variety of starch extracted from the dahlia; -- called\n   also inulin. See Inulin.,"[医] 菊粉, 土木香粉, 达林(从苯胺紫产生的一种苯胺染料)"
dahlke,, [人名] 达尔克
dahllite,,"碳酸磷灰石, 磷酸钙石"
dahlonega,, [地名] [美国] 达洛尼加
dahlstrom,, [人名] 达尔斯特伦
dahmenite,,"[建] 达门炸药, 达门那特"
dahmer,, [电影]杀人狂
dahn,,渔具无线电浮标
Dahna,,=Rubal Khali
Dahoman,,n. 达荷美人\na. 达荷美的
Dahomean,,n. 达荷美人\na. 达荷美的
Dahomeian,,达荷美语(丰语的旧称)
Dahomey,n a country on western coast of Africa; formerly under French control,n. 达荷美
Dahomeyan,,n. 达荷美人\na. 达荷美的
dahoon,,n. [植]美国冬青
Dahrendorf,,n. (Dahrendorf)人名；(德)达伦多夫
dahs,plural of dah\nn the longer of the two telegraphic signals used in Morse code,"(dah 的复数) n. 短刀, 长划"
dai,,abbr. 直接存取情报（Direct Access Information）
dai-ichi kangyo bank,,[经] 日商第一劝业银行
daia,,(沙漠中)小洼地
daiamid,,聚酰胺
daic,,abbr. Dominica Association of Industry and Commerce 多米尼加工商协会
Daicel,,聚甲醛
daidle,,[苏]围裙
daidzein,,"[化] 黄豆配基; 黄豆苷原; 7,4'-二羟基异黄酮\n[医] 黄豆甙原, 7,4'-二羟基异黄酮"
daidzin,,黄豆苷(异黄酮苷)
daie,,山谷
daiei,, 大荣公司总部所在地：日本主要业务：零售; [地名] [日本] 大荣
daiflon,,聚三氟氯乙烯树脂
daigeotropism,,[植]横向地性
daigle,, [人名] 戴格尔
Daihatsu,,n. 大发（汽车品牌）
daikon,n radish of Japan with a long hard durable root eaten raw or cooked,[日]萝卜
Dail,n the lower house of the parliament of the Irish Republic,n. 爱尔兰国会之下议院
Dail Eireann,,n. （爱尔兰共和国）众议院
dailey,, [人名] [爱尔兰姓氏] 戴利 Daly的变体; [地名] [美国] 戴利
dailies,pl.  of Daily,n. 日报( daily的名词复数 ); （不寄宿的）仆人
dailiness,n. Daily occurence.,n. 日常生活性质；生活的平淡普通方面
Dailon,,敌草隆
daily,n. a newspaper that is published every day\ns. of or belonging to or occurring every day\nr. every day; without missing a day,"a. 每日的, 日常的\nadv. 每日地, 日常地\nn. 日报"
daily accounting report,,[经] 会计日报
daily advance,,"[经] 日进度, 钻井日进尺"
daily allowance,,[经] 每日津贴
daily audit,,[经] 日常审计
daily backup volume,,[计] 日备份卷
daily balance,,[经] 日计表
daily bread,,每日的口粮;生计
daily capacity,,"[化] 每日产量\n[经] 日产量, 日输送量, 日产能"
daily cash balance,,[经] 每日现金余额
daily cash balance book,,[经] 现金余额日记帐
daily cash report,,[经] 现金日报
daily cause list,,[法] 每日审案一览表
daily check,,[计] 每日检查
daily collection record book,,[经] 收款日记帐
daily consumption,,[经] 每日消费量
daily contracted hours,,[经] 约定每日丌作小时
daily crude capacity,,[化] 每日加工原料能力
daily dew,,[网络] 每日露水
daily diet,,[医] 施米特氏饮食
daily dose,,[医] 一日量
daily double,,同时在两个领域取得成就;双喜临门
daily dozen,,"健身操;日常事务,例行公事"
daily drilling progress,,[经] 钻井日进尺
daily drilling report,,[经] 钻井日报表
daily duty sheet,,[法] 每日值勤表
daily existence,,日常生活
daily expenses,,[经] 每日费用
daily flow,,"[化] 日流量\n[经] 油井日产量, 每日流量"
daily girl,,日佣女工
daily grind,,日常工作
daily help,, 定时来做家务的女仆(不供住宿)
daily inspection,,[化] 例行测试; 日常检查; 日常检验
daily instalment,,[经] 每日分期付款
daily interest,,[经] 每日利息
daily jobtime report,,"[经] 作业时间日报, 工作日报"
daily life,, 日常生活; 起居
daily limite,,[经] 每日价格变动限幅
daily living,,日常生活
daily loss,,[建] 每日的损失
daily mean,,[经] 逐日平均
daily necessaries,,"日用品,生活必需品"
daily necessity,,[经] 日用品
daily occurrences,,"每天发生的事,常事"
daily output,,[化] 日产量\n[经] 日产量
daily pay,,[经] 日给工资
daily piece work report,,[经] 计件工作日报
daily plant efficiency report,,[经] 工场设备效能日报
daily premium,,"[经] 每日保费, 每日贴水, 每日升水"
daily production,,[化] 日产量
daily reports,,[经] 日报
daily requirement,,[建] 每日需要
daily round,, 日常事务，每日例行工作
daily routine,,日常工作
daily sheet,,[经] 日报表
daily statement,,[经] 日报表
daily statement book,,[经] 日结帐簿
daily statement of account,,[经] 每日帐表
daily subsistence allowance,,[经] 每日生活津贴
daily summary book,,[经] 汇总日记帐(商店的)
daily supplies,,"[经] 日常供应品, 日常用品, 日常存货"
daily time card,,[计] 每日时间卡
daily time cards,,[经] 每日作业时间登记卡
daily time report,,[经] 工作时间日报表(单)
daily traffic flow,,[计] 每日通信量
daily transaction,,[经] 日常交易
daily variation,,"[经] 每日变动, 逐日变化"
daily wage,,[经] 计日工资
daily work report,,[经] 工作日报表(单)
dailygraph,,(电话用)磁录放机
dailymotion,,n. 每日影像（视频分享网站）
daim,,abbr. Data Analysis Information Memo 数据分析信息备忘录
daimeton,,磺胺间甲氧嘧啶
daimio,n. The title of the feudal nobles of Japan.,n. (=daimyo)大名(封建时代的诸侯)
daimios,pl.  of Daimio,n. 大名（等于daimyo）
daimler,n. German engineer and automobile manufacturer who produced the first high-speed internal combustion engine (1834-1900),n. 戴姆勒（英国的高级汽车名）
daimler-benz,, 戴姆勒-奔驰牌汽车
daimlerchrysler,,n. 戴姆勒克莱斯勒（财富500强公司之一）
daimon,n an evil supernatural being,"n. (=demon)恶魔, 邪神"
daimonic,,a. daimon的变形
daimyo,,n. [史]大名(日本封建时代的大领主)
dain,,n. 龙骑士达因（十二圣战士之一）
daincha,,尖叶田菁
daine,, [人名] 戴恩
daines,," [人名] [英格兰人姓氏] 戴恩斯取自父名，来源于Daine,含义是“戴恩之子”(son of Daine)"
daingerfield,, [人名] 丹杰菲尔德; [地名] [美国] 登杰菲尔德
dainter,,dainty的比较级
daintest,,daint的最高级
daintier,s. affectedly dainty or refined\ns. delicately beautiful\ns. especially pleasing to the taste;,a. 精致的( dainty的比较级 ); 娇俏的; （指人）品位高雅的; 难以取悦的
dainties,pl.  of Dainty, 珍馐
daintiest,s. affectedly dainty or refined\ns. delicately beautiful\ns. especially pleasing to the taste;,a. 精致的( dainty的最高级 ); 娇俏的; （指人）品位高雅的; 难以取悦的
daintily,r. in a refined manner\nr. in a delicate manner,"adv. 优美, 美味, 讲究"
daintiness,n. the quality of being beautiful and delicate in appearance,"n. 优美, 美味, 过分讲究"
