word,definition,translation
ibufenac,,[化] 异丁芬酸; 风湿定
ibuprofen,n. a nonsteroidal anti-inflammatory and analgesic medicine (trade names Advil and Motrin and Nuprin) used to relieve the pain of arthritis and as an antipyretic,[化] 布洛芬; 异丁苯丙酸
ibwa,,abbr. International Bank for West Africa Ltd. （尼日利亚）西非国际银行; International Bottled Water Association 国际瓶装水协会
ibycus,, 伊比库斯
ibylcaine,,莫诺卡因
IC,n a group of government agencies and organizations that carry out intelligence activities for the United States government; headed by the Director of Central Intelligence\ns being nine more than ninety,"集成电路\n[计] 识别码, 指令单元, 互连, 内部通信, 集成电路"
ICA,,abbr. 国际通信机构（International Communications Agency）；国际合作总署（International Cooperative Administration）；国际档案理事会（International Council on Archives）
icac,, 廉政公署
icaco,,[网络] 一口可梅；可可梅
ICAD,,智能计算机辅助设计
ICAE,,智能计算机辅助工程
icahn,, [人名] 伊坎
icaja,,[医] 毒毛旋花子
icajine,,[医] 毒毛旋花子硷
ical,a. Relating to the patriarch Abraham.\na. Of or pertaining to the Brahmans or to their doctrines and\n   worship.,abbr. 互联网日历（iCalendar）
ICAM,,[计] 综合计算机辅助制造
Icams,plural of ICAM,(ICAM 的复数) [计] 综合计算机辅助制造
ican,,n. (Ican)人名；(塞)伊灿
icand,,(=multiplicand)被乘数
icand register,,[计] 被乘数寄存器
icann,,abbr. Internet Corporation for Assigned Names and Numbers 赋值名称与数字互联网公司
ICAO,n. the United Nations agency concerned with civil aviation,abbr. 国际民航组织（International Civil Aviation Organization）
icarda,,abbr. International Centre for Agricultural Research in Dry Areas 国际干燥地区农业研究中心
icare,,abbr. Intensive Care Antimicrobial Resistance Epidemiology 重症监护抗微生物药物耐药流行病学
icaria,,n. 艾克瑞
Icarian,"a. Soaring too high for safety, like Icarus; adventurous in\n   flight.","a. 伊卡罗斯(希腊神)的, 鲁莽大胆的, 冒险的"
icariin,,[化] 淫羊藿苷
icaritin,,淫羊藿黄素
iCarly,,《爱卡莉》（喜剧名）
icaroscope,,余辉衰减检测镜
icarus,n. (Greek mythology) son of Daedalus; while escaping from Crete with his father (using the wings Daedalus had made) he flew too close to the sun and the wax melted and he fell into the Aegean and drowned,n. [希神]伊卡洛斯（代达罗斯的儿子）
ICAS,,英特通信应用规范
icast,,abbr. International Congress on Adhesion Science and Technology 国际粘接科学技术会议
icb,,abbr. Intercomputer Buffer 计算机间缓冲器
icbc,,abbr. 中国工商银行（Industrial and Commercial Bank of China）
icbg,,abbr. idiopathic calcification of the basal ganglia 基底神经节特发性钙化; iliac crest bone graft 髂嵴骨移植
icbm,n. a ballistic missile that is capable of traveling from one continent to another,abbr. InterContinental Ballistic Missile 洲际弹道导弹
icbms,n. a ballistic missile that is capable of traveling from one continent to another,abbr. Intercontinental Ballistic Missile System 洲际弹道（式）导弹系统
icc,n a former independent federal agency that supervised and set rates for carriers that transported goods and people between states; was terminated in 1995,abbr. 国际商会（International Chamber of Commerce）；国际计算中心（International Computation Centre）；印第安人申诉委员会（Indian Claims Commission）；国际版权公约（International Copyright Convention）
iccc,, [医][=international conference of culture collections]国际菌种收集会议
ICCCM,,客户间通信约定
iccr,,abbr. International Consultative Committee for Radio Communication 国际无线电通信咨询委员会; International Charge Card Registry 国际信用卡注册; Indian Council for Cultural Relations 印度文化关系委员会; Interfaith Center on Corporate Responsibility 不同宗教信仰者间共同责任中心
iccs,,abbr. intraclass correlation coefficients 等级内相关系数; intrahepatic cholangiocarcinomas 肝内胆管癌; islet-like cell clusters 胰岛样细胞簇
icd,,abbr. 界面控制文件（Interface Control Document）；国际疾病分类（International Classification of Diseases）
icdc,,abbr. Industrial and Commercial Development Corporation <肯尼亚>工商业发展公司; internally cooled;  direct-coupled 内冷式; International Copper Development Council 国际铜开发理事会
icdp,,abbr. International Confederation for Disarmament and Peace 国际裁军与和平联合会
icds,, [医][=Integrated Child Development Scheme]综合儿童发展计划
ice,n. water frozen in the solid state\nn. the frozen part of a body of water\nn. diamonds\nn. a frozen dessert with fruit flavoring (especially one containing no milk),"n. 冰, 冰淇淋, 糖衣, 冷若冰霜, 矜持, 贿赂\nvt. 使结冰, 冰镇, 覆以糖衣\nvi. 结冰"
Ice Age,,冰期；冰河时代
ice anesthesia,,[医] 冰冻麻醉
ice ax,, 碎冰斧
ice axe,, 破冰斧
ice bag,,[医] 冰袋
ice bank evaporator,,[化] 结冰式蒸发器
ice bear,,"n. 冰熊，也被叫作北极熊，参见""北极熊""词条"
ice bucket,,n. （餐桌上冰镇酒或饮料的）冰桶
ice calorimeter,,[化] 冰量热器
ice cap,,"n. 冰帽, 冰冠"
ice chest,, 冰柜; 冰箱; 冷藏箱; 冰库
ice coffee,,[网络] 冰咖啡；综合冰咖啡；名冰咖啡
ice coil,,[医] 冰蟠管
ice color,,[机] 偶氮燃料
ice colors,,[化] 冰染染料
ice colours,,[化] 冰染染料
ice compress,,"[医] 冰罨, 冰敷"
ice cradle,,[医] 冰床罩
ice cream,,冰淇淋\n[化] 冰淇淋
ice cream cone,,[化] 盛冰淇淋的锥形杯(如蛋卷冰淇淋)
ice cream freezer,,[化] 冰淇淋冷冻机
ice crystal,,[机] 冰晶
ice cube,,n. 冰块
ice dance,, 冰上舞蹈
ice dancer,,冰上舞蹈
ice dancing,, [体]冰上舞蹈
ice dyestuff,,[化] 冰染染料
ice field,,n. 冰原（漂浮于海面上且直径大于8公里的平板形冰）
ice floe,, 冰川
ice fog,, 冰雾
ice hockey,,na. 冰球; 冰上曲棍球
ice hockey rink,, 冰球场
ice house,,"n. 冰库, 制冰厂"
ice lolly,,"n. 冰棍, 冰棒"
ice machine,,制冰机
ice maker,,[制冷] 制冰机，制冰器；制冰装置
ice mass,,[网络] 冰块
ice melting current,,[电] 熔冰电流
ice milk,, 冻牛乳
ice needle,,[机] 冰针
ice over,,结冰
ice pack,,[医] 冰裹法
ice pick,,n. （餐桌上用的）碎冰锥
ice plant,, 冰厂; 制冰厂
ice point,,[化] 冰点
ice point frezzing point,,[机] 冰点
ice rink,,n. 溜冰场；滑冰场
ice sheet,,"n. 大冰原, 冰盾"
ice shelf,, 冰架
ice show,,冰上表演
ice skate,,溜冰鞋
ice skater,,n. 滑冰者；溜冰者
ice skating,, 滑冰
ice spicule,,[机] 冰针
ice splinters,,[机] 冰片
ice storm,,n. 冰暴
ice tea,, 冰茶
ice tongs,, 冰块夹，冰钳
ice up,,结冰
ice vinegar,,[医] 冰醋酸
ice wagon,,[网络] 冰车；宴会冰车
ice water,,n. （用作饮料的）冰水
ice wine,,冰葡萄酒
ice yacht,, [体]冰上驶帆
ice-age,,冰期
ice-ages,plural of ice-age,(ice-age 的复数) 冰期
ice-axe,,n. （登山用的）冰镐
ice-bag,,[医] 冰袋
ice-bath,,[化] 冰浴器; 冰浴
ice-block,,大冰块；寒冰屏障
ice-blocks,plural of ice-block,(ice-block 的复数) 大冰块；寒冰屏障
ice-blue,,col. 冰蓝的；淡蓝的
ice-bound,,a. 冰封的
ice-box,, [医]冰箱; 电冰箱
ice-breaker,,n. 破冰船，破冰船
ice-bucket,,n. （餐桌上冰镇酒或饮料的）冰桶
ice-buckets,plural of ice-bucket,(ice-bucket 的复数) n. （餐桌上冰镇酒或饮料的）冰桶
ice-cap,,[医] 冰帽
ice-caps,,n. 冰帽
ice-cliff,,冰崖
ice-cliffs,plural of ice-cliff,(ice-cliff 的复数) 冰崖
ice-clogged,,[网络] 冰块堵塞
ice-cold,s. as cold as ice,"a. 冰冷的, 冷漠的"
ice-core,,冰芯
ice-cores,plural of ice-core,(ice-core 的复数) 冰芯
ice-covered,, 冰川覆盖的，冰封的，冰覆盖的
ice-cream,,"a. 冰淇淋的, 乳白色的"
ice-cream bean,,[网络] 冰淇淋豆
ice-cream cake,,[网络] 朱古力雪糕饼；雪糕蛋糕；冰淇淋蛋糕
ice-cream chair,," 雪糕椅, (冰淇淋店等中的)无扶手小圆椅"
ice-cream cone,,"n. 圆锥形的冰淇淋杯, 甜筒, 蛋卷冰淇淋"
ice-cream float,,[网络] 飘浮冰淇淋；七喜漂浮；浮冰酷饮
ice-cream soda,,n. 冰激凌苏打
ice-cream sundae,,[网络] 冰淇淋圣代；霜淇淋圣代；春天
ice-creams,plural of ice-cream,"(ice-cream 的复数) a. 冰淇淋的, 乳白色的"
ice-cube,,"n. （加入酒或饮料中的）小冰块, 方形小冰块"
ice-cubes,plural of ice-cube,"(ice-cube 的复数) n. （加入酒或饮料中的）小冰块, 方形小冰块"
ice-fall,, 冰崩；悬冰
ice-falls,plural of ice-fall,(ice-fall 的复数)  冰崩；悬冰
ice-field,,n. [水文][海洋] 冰原（漂浮于海面上且直径大于8公里的平板形冰）
ice-fields,plural of ice-field,(ice-field 的复数) n. [水文][海洋] 冰原（漂浮于海面上且直径大于8公里的平板形冰）
ice-floe,,n. 冰川；大浮冰；小冰原
ice-floes,plural of ice-floe,(ice-floe 的复数) n. 冰川；大浮冰；小冰原
ice-free,s. free of ice and open to travel,"a. 无水的, 不冻的"
ice-glazed,, 涂冰
ice-hockey player,,un. 冰球运动员\n[网络] 冰上曲棍球员
ice-hockey rink,,n. 冰球场
ice-house,,冰库
ice-houses,plural of ice-house,(ice-house 的复数) 冰库
ice-maker,, 制冰机
ice-making machine,,[化] 制冰机
ice-melting,, 融冰
ice-out,,"n. 冰融化,解冻"
ice-pack,,"n. （海上的）流冰群, 冰袋"
ice-packs,plural of ice-pack,"(ice-pack 的复数) n. （海上的）流冰群, 冰袋"
ice-pail experiments,,[电] 冰桶实验
ice-pick,,n. （餐桌上用的）碎冰锥
ice-sheet,,[地理][水文] 冰原；[地理][水文] 冰盖；[地理][水文] 冰盾
ice-sheets,plural of ice-sheet,(ice-sheet 的复数) [地理][水文] 冰原；[地理][水文] 冰盖；[地理][水文] 冰盾
ice-skate,,vi. 滑冰
ice-skated,,"v. 溜冰, 滑冰（ice-skate的过去式与过去分词形式）"
ice-skater,n. someone who engages in ice skating,滑冰
ice-skaters,plural of ice-skater,(ice-skater 的复数) 滑冰
ice-skates,,"n. 溜冰, 滑冰( ice-skate的复数形式 )"
ice-skating,,n. 溜冰
ice-skating rink,,[网络] 溜冰场；真冰溜冰场；大型溜冰场
ice-tray,,n. 制冰块的格子
ice-wagon,,[网络] 冰车；宴会冰车
iceage,,n. 冰期;冰河时代
iceball,,n. 冰上传球游戏
iceberg,n. a large mass of ice floating at sea; usually broken off of a polar glacier,"n. 冰山, 冷冰冰的人"
iceberg lettuce,,n. 卷心莴苣
icebergs,n. a large mass of ice floating at sea; usually broken off of a polar glacier\nn. lettuce with crisp tightly packed light-green leaves in a firm head,"n. 冰山, 流冰( iceberg的复数形式 )"
iceblink,,n. 冰原反光
iceblock,, 冰糕；冰棍；冰棒
iceboat,n. a sailing vessel with runners and a cross-shaped frame; suitable for traveling over ice,"n. 冰上滑艇, 碎冰船"
iceboating,, 冰帆
icebound,s. locked in by ice,a. 冰封的
icebox,n white goods in which food can be stored at low temperatures,"n. 冷藏库, 冰箱, 冷冻室\n[法] 冰箱, 无名死尸安置处, 单人牢房"
icebox cake,,[网络] 蛋糕
iceboxes,plural of icebox\nn white goods in which food can be stored at low temperatures,"(icebox 的复数) n. 冷藏库, 冰箱, 冷冻室\n[法] 冰箱, 无名死尸安置处, 单人牢房"
icebreaker,n. a ship with a reinforced bow to break up ice and keep channels open for navigation\nn. a beginning that relaxes a tense or formal atmosphere,"n. 碎冰船, 破冰设备"
icebreakers,n. a ship with a reinforced bow to break up ice and keep channels open for navigation\nn. a beginning that relaxes a tense or formal atmosphere,[船] 破冰船（icebreaker的名词复数）
icebreaking,, 破冰
icecap,"n. a mass of ice and snow that permanently covers a large area of land (e.g., the polar regions or a mountain peak)","n. （高山等上的）常积不消的冰, 冰盖"
icecaps,"plural of icecap\nn. a mass of ice and snow that permanently covers a large area of land (e.g., the polar regions or a mountain peak)","(icecap 的复数) n. （高山等上的）常积不消的冰, 冰盖"
icecold,, [医]冰冷的
icecream,n frozen dessert containing cream and sugar and flavoring,n. 冰淇淋\na. 乳白色的
icecreams,plural of icecream\nn frozen dessert containing cream and sugar and flavoring,(icecream 的复数) n. 冰淇淋\na. 乳白色的
icecrete,,冰混凝体
iced,v decorate with frosting\nv cause to become ice or icy\nv put ice on or put on ice,a. 冰冷的；装冰的；冰冻的
iced coffee,, 冰咖啡
iced intestine,,"[医] 糖衣肠, 慢性纤维包裹性腹膜炎"
iced spleen,,[医] 糖衣脾
iced tea,, 冰茶
iced water,, 冰水（饮料）
iced-tea spoon,,[网络] 冰饮长匙
icefall,n. a steep part of a glacier resembling a frozen waterfall,"n. 冰川陡峭部分, 冰崩"
icefalls,plural of icefall\nn. a steep part of a glacier resembling a frozen waterfall,"(icefall 的复数) n. 冰川陡峭部分, 冰崩"
icefield,, 冰原
icefields,plural of icefield,(icefield 的复数)  冰原
icehouse,n. a house for storing ice,"n. 冰库, 制冰厂"
