word,definition,translation
machinations,n a crafty and involved plot to achieve your (usually sinister) ends,"n. 诡计, 阴谋, 奸计"
machinator,n a member of a conspiracy,"n. 策划者, 阴谋家"
machine,n. any mechanical or electrical device that transmits or modifies energy to perform or assist in the performance of human tasks\nn. an efficient person\nn. an intricate organization that accomplishes its goals efficiently\nn. a device for overcoming resistance at one point by applying force at some other point,"n. 机器, 机械装置, 机构, 自动售货机, 机械般工作的人\nvt. 以机器制造"
machine address,,[计] 机器地址
machine address instruction,,[计] 机器地址指令
machine ancillary time,,[经] 机器辅助时间
machine atten dance,,[化] 机器保养; 机床保养
machine attendance,,[经] 机器保养
machine attention,,[化] 机器保养; 机床保养
machine available time,,[电] 机器可用时间
machine bolt,, 机螺栓
machine building,,机器制造业\n[化] 机械制造; 机器制造
machine burden,,[经] 机器负荷
machine cabinet,,[电] 联机室
machine calculators,,[经] 机动计算器
machine casting,,[机] 机械铸造
machine center,,[经] 机械中心
machine check,,[计] 机器检查
machine check interrupt,,[计] 机器检查中断
machine check interruption,,[电] 机器核对岔断
machine check masking,,[计] 机器检验屏蔽
machine code,,[计] 机器代码
machine code instruciton,,[电] 机器码指令
machine codes,,[电] 机器编码
machine cognition,,[计] 机器识别
machine conditions,,[电] 机器条件
machine configuration,,[计] 机器配置
machine controlled operations,,[经] 机械控制的工序
machine cost,,[经] 机器成本
machine cut,,[化] 机械切削
machine cycle,,[计] 机器周期\n[经] 机器工作周期
machine dependent,,[计] 与机器有关的
machine design,,[化] 机器设计; 机械设计
machine downtime,,[经] 机器停产时间
machine drawing,,[化] 机械图; 机械制图
machine element,,"[机] 机件, 机械要素"
machine equation,,[电] 机器方程式
machine error,,[计] 机器错误
machine factory,,[化] 机器制造厂
machine finish,,[化] 机床加工精度
machine finishing,,[经] 机械加工(修整)
machine franked,,[法] 盖印的机器
machine furnace,,[化] 机械焙烧炉
machine glazed finish,,[化] 机械抛光
machine glazed offset paper,,[化] 单面胶版纸
machine glazed wrapping paper,,[化] 鸡皮纸
machine gun,,机关枪
machine gunner,, [军事]机枪手
machine hand,,[化] 机械手
machine handle,,[机] 手柄
machine hardware,,[电] 机器器具
machine hour method,,[经] 机器小时法
machine hour rate,,[经] 机器小时率
machine hour rate method,,[经] 机器小时率法
machine hours,,[化] 机器运转时间
machine idle time,,[经] 机器闲工时间
machine instruction,,[计] 机器指令
machine instruction statement,,[计] 机器指令语句
machine intelligence,,[化] 机器智能
machine interlligence,,[计] 机器智能
machine interruption,,[电] 机器中断
machine language,,[计] 机器语言\n[经] 机器(电脑)语言
machine language code,,[计] 机器语言代码
machine learning,,[计] 机器学习
machine ledger,,[经] 机器分类帐
machine life,,[经] 机器寿命
machine loading,,[经] 机器负载
machine loading and scheduling,,[经] 机器负载和运载日程
machine logic,,[电] 机器逻辑
machine made,,[化] 机制的
machine maintenance,,[化] 机器保养; 机床保养\n[经] 机器维修
machine maker,,"[化] 机器制造者\n[经] 机械制造者, 机械工厂"
machine manufacturing,,[化] 机器制造
machine molding,,[机] 机械造模
machine oil,,[化] 机油(机器润滑油)
machine operation,,[化] 机器操作
machine operator,,[计] 机器操作员
machine oriented language,,[电] 机器导向语言
machine part,,"[机] 机件, 机械零件"
machine pistol,,"n. 自动手枪, 手提轻机枪"
machine plant,,[化] 机器制造厂\n[经] 机械(机器)工厂(车间)
machine politician,, <美>操纵政党活动的政客
machine posting,,[经] 机器过帐
machine press-packed bale,,[经] 机器打包件
machine press-packing,,[经] 机器打包
machine procedures,,[经] (会计的)机器处理程序
machine processible form,,[电] 机器可处理形式
machine rate,,[经] 机器率
machine rate method,,[经] 机器率法
machine readable,," 可机读, 机粕读的"
machine readable dictionary,, [计]机器可读词典[MRD]
machine reamer,,[机] 机力绞刀
machine repair shop,,[化] 机修车间
machine rifle,, 冲锋枪，自动步枪
machine room,,[计] 机房\n[化] 机器房
machine run,,[计] 机器运行
machine saw,,[机] 机械锯
machine screw,,[化] 机用螺钉
machine script,,[计] 机器可读数据
machine sensible,,[电] 机器感知的
machine setup,,[经] 机器安装
machine shop,,[化] 机械车间; 机修车间; 金工厂\n[经] 机械工场(车间)
machine sort,,"[经] 机器分类, 机器分拣"
machine specifications,,[化] 机床说明书
machine speed,,[化] 机速; 机器速度
machine steel,,[化] 机械零件用钢
machine stitch,, 压边针迹
machine stoppage,,"[经] 机器故障, 机器停工"
machine switching system,,[电] 机器开关系统
machine tap,,[机] 机力螺丝攻
machine test,,[化] 机床试验
machine thermal relay,,[电] 机器热继电器
machine time,,[经] 机器运转时间
machine tool,,n. 机床; 工作母机
machine translation,,[计] 机器翻译
machine unit,,[化] 机器单元
machine units,,[电] 机器单位
machine upkeep,,[化] 机器保养; 机床保养
machine variable,,[电] 机器变量
machine vic,,[机] 机械老虎钳
machine vision,,[计] 机器视觉
machine voting,,[法] 机器投票
machine wash,,机洗
machine water,,[化] 网下白水
machine word,,[计] 机器字
machine work,,"[经] 机械加工, 切削加工, 机械工厂"
machine work report,,[经] 机械加工报告
machine works,,[经] 机械厂
machine-accessible,,[网络] 机器可访问
machine-available time,,[电] 机器可用时间
machine-building,, 机器制造
machine-building plant,,[化] 机器制造厂
machine-casting,,[机] 机械铸造
machine-check indicator,,[电] 机器检查指示器
machine-controlled,,[网络] 机器控制
machine-cut,,[机] 机械切削
machine-displayable text,,[网络] 机器显示文本
machine-driven,,[网络] 机器驱动
machine-gun,,"n. 机枪\nvt. 用机枪射击, 用机枪击中"
machine-gunned,past participle of machine-gun,"(machine-gun 的过去分词) n. 机枪\nvt. 用机枪射击, 用机枪击中"
machine-gunner,,vt. 用机枪射击；用机枪向…射击：\nvi. 用机枪扫射\na. 机枪的
machine-gunners,plural of machine-gunner,(machine-gunner 的复数) vt. 用机枪射击；用机枪向…射击：\nvi. 用机枪扫射\na. 机枪的
machine-gunning,,v. 用机关枪射击，扫射( machine-gun的现在分词 ); 用机关枪向…射击，向…扫射
machine-guns,plural of machine-gun,"(machine-gun 的复数) n. 机枪\nvt. 用机枪射击, 用机枪击中"
machine-hour,,n. 机器工时
machine-hour standards,,[经] 机器小时标准
machine-independent,,[计] 与机器无关的; 独立于机器的
machine-independent language,,[计] 独立于机器的语言
machine-language code,,[电] 机器语言码
machine-made,a. made by machine,"a. 机器制的, 固定型式的, 千篇一律的\n[机] 机械制作的"
machine-made paper,,[化] 机制纸
machine-molding,,[机] 机械造模
machine-oriented language,,[计] 面向机器的语言
machine-oriented programming system,,[计] 面向机器的程序设计系统
machine-pistol,,全自动手枪
machine-pistols,plural of machine-pistol,(machine-pistol 的复数) 全自动手枪
machine-readable,,a. 可用计算机处理的\n[计] 机器可读的
machine-readable catalogue,,[计] 机读目录; 机器可读目录
machine-readable character,,[计] 机器可读字符
machine-readable data,,[计] 机器可读数据
machine-readable form,,[计] 机器可读形式
machine-readable medium,,[计] 机器可读的媒体
machine-readable text,, [医]机器可读文本
machine-recognizable,,[电] 机器可办认的
machine-recongnizable,,[计] 机器可识别的
machine-riveting,,[机] 机力铆结法
machine-sensible,,[计] 机器可读的
machine-sensible information,,[计] 机器可读信息
machine-shaping,,[化] 加工成型
machine-smashing,,n. 捣毁机器
machine-spoiled time,,[计] 机器浪费的时间\n[经] 机器故障时间
machine-tool,,[机] 机床
machine-tool control,,[电] 机器工具控制
machine-tools,plural of machine-tool,(machine-tool 的复数) [机] 机床
machine-wash,v wash by machine,机洗
machineable,,a. 可加工的
machined,"v turn, shape, mold, or otherwise finish by machinery\nv make by machinery","vt. 用机器制造, 用机器加工（machine的过去式与过去分词形式）"
machined surface,,[化] 机械加工面
machinegun,,"n. 机枪\nvt. 用机枪射击, 用机枪击中"
machineguns,plural of machinegun,"(machinegun 的复数) n. 机枪\nvt. 用机枪射击, 用机枪击中"
machineless,,不用机器的
machinelike,s resembling the unthinking functioning of a machine,a. 机器般的
machineman,,"n. 印刷工人, 钻石工人"
machinemen,plural of machineman,"(machineman 的复数) n. 印刷工人, 钻石工人"
machinename,,机器名
machiner,n. One who or operates a machine; a machinist.,"n. 机床, 机器, 机械；机关, 机构\na. 机器的, 机械的；机制的\nvt. 用机器制造(加工)：；用缝纫机制作；用电动机印刷"
machineries,plural of machinery\nn. machines or machine systems collectively\nn. a system of means and activities whereby a social institution functions,"(machinery 的复数) n. 机器, 机械装置, 机构\n[化] 机械"
machinery,n. machines or machine systems collectively\nn. a system of means and activities whereby a social institution functions,"n. 机器, 机械装置, 机构\n[化] 机械"
machinery accentuated,,[医] 机鸣状杂音
machinery breakdown insurance,,[经] 机器损坏保险
machinery certificate,,[化] 机器合格证
machinery cutting,,[化] 机械切割
machinery equipment,,[经] 机器设备
machinery for consultation,,[经] 磋商机能
machinery foundation,,[机] 机器地脚基础
machinery insurance,,[经] 机械保险
machinery lay-out,,[化] 机器布置图
machinery ledger,,[经] 机器分类帐
machinery oil,,[化] 机油
machinery plant,,[化] 机器制造厂
machinery repair parts,,[化] 机修用备件
machinery repair tool,,[化] 机修工具
machines,"n any mechanical or electrical device that transmits or modifies energy to perform or assist in the performance of human tasks\nn an efficient person\nn an intricate organization that accomplishes its goals efficiently\nn a device for overcoming resistance at one point by applying force at some other point\nn a group that controls the activities of a political party\nn a motor vehicle with four wheels; usually propelled by an internal combustion engine\nv turn, shape, mold, or otherwise finish by machinery\nv make by machinery",n. 机器；机械（machine的复数）
machineshop,,"机工车间, 机械车间, 机器房"
machineshop car,,[化] 机械修理车
machineshop truck,,[化] 移动式机械修理车
machining,"v turn, shape, mold, or otherwise finish by machinery\nv make by machinery",[机] 机制
machining allowance,,[化] 机械加工余量
machining allowanoe,,[机] 切削裕度
machining boss,,[机] 突面切削
machining data bank system,,[计] 加工数据库系统
machining dimension,,[化] 机械加工尺寸
machining drawing,,[化] 机械加工图纸
machining guality,,[化] 机械加工性
machining of metals,,[机] 切削加工
machining oil,,[化] 切削油
machining property,,[化] 机械加工性能
machining(of metals),,[化] 金属切削加工
machining(stock)allowance,,[化] 机械加工裕度
machinist,n. a craftsman skilled in operating machine tools,"n. 机械师, 机械安装修理工, 机械工\n[机] 机匠, 机器技工"
machinist's vise,,[网络] 机械师的老虎夹
machinists,n. a craftsman skilled in operating machine tools,"n. 机械师, 机工（machinist的复数形式）"
machinize,,"vt.使像机器, 使成为机器"
machinized accounting,,[经] 会计机械化
Machism,,n. 马赫主义
machisma,,n. 女强人气概
machismo,n. exaggerated masculinity,n. 男子气概
machlis,, [人名] 马克利斯
machmer,, [人名] 马赫默
Machmeter,n. speedometer for measuring the speed of an aircraft relative to the speed of sound,n. 马赫计
macho,n. a male exhibiting or characterized by machismo,[医] 结节型皮肤利什曼病
macho-man,,[网络] 猛男；男子汉；大男子主义
machodrama,,"n. <美俚>硬派男子汉电影,宣扬大男子气概的戏"
machohood,,[网络] 冲动
machoism,,[网络] 男子气概
machometer,,[网络] 大角度计
machonnement,,[医] 连续咀嚼[症](脑病时)
machos,,n. 大男子气概的( macho的名词复数 )
machree,,"n. <爱尔兰>亲爱的人,宝贝儿(亦作 Machree,ma chree)"
machromin,,[医] 还原桑橙素
Machs,plural of Mach\nn. Austrian physicist and philosopher who introduced the Mach number and who founded logical positivism (1838-1916),"(Mach 的复数) n. 马赫数, 马赫\n[计] 机器检查"
macht,, [人名] 马赫特
Macht's test,,[医] 马克特氏试验(检血液病)
Macht's tests,,[医] 马克特氏试验(检血液病)
Machtpolitik,,"[亦作m-]<德> n.强权政治, 霸权政治"
Machu Picchu,,"马丘比丘（古城, 位于秘鲁中部偏南）"
Machupo,,[网络] 马丘波；马丘波病毒；马丘波出血热
Machupo virus,,[网络] 马丘波病毒；玻利维亚出血热病原体；马塞堡病毒
machzor,,<希伯来>n.[亦作 M-]=mahzor
macias,, [人名] 马西亚斯
macie,, [人名] 梅茜
macies,,[医] 消瘦
macilent,a. Lean; thin.,a. 瘦的
macinnes,, [人名] 麦金尼斯
Macintosh,n. a waterproof raincoat made of rubberized fabric,"[计] Macintosh计算机\n[医] 橡皮防水布, 不透水布"
Macintosh client,,[计] Macintosh客户机
Macintosh File System,,[计] Mac文件系统
macintoshes,n. a lightweight waterproof (usually rubberized) fabric\nn. a waterproof raincoat made of rubberized fabric,n. 苹果公司生产的一种型号的计算机；Apple公司于1984年推出的一种系列微机；麦金托什机\nn. (MacIntosh)人名；(英)麦金托什
MacIntyre,,n. (MacIntyre)人名；(英)麦金太尔\n麦金太尔
macis,,[医] 肉豆蔻衣
mack,n a waterproof raincoat made of rubberized fabric,"n. 防水胶布, (英)雨衣"
Mack Sennett,,麦克·塞纳（美国喜剧片创始人）
mackall,, [人名] 麦考尔
Mackay,,n. 麦基（澳大利亚小镇名）
MacKaye,,n. (Mackaye)人名；(英)麦凯
mackayite,,水碲铁矿
macke,, [人名] 马克
mackee,, [人名] 麦基
mackellar,, [人名] 麦凯勒
Mackem,,[网络] 麦克姆
mackendrick,, [人名] 麦肯德里克
Mackenrodt's incision,,[医] 马肯罗特氏切口(耻骨上2厘米半月状横切开)
Mackenrodt's ligaments,,"[医] 子宫骶韧带, 直肠子宫襞"
Mackenrodt's operation,,[医] 马肯罗特氏手术(阴道式圆韧带固定术)
mackensite,,针铁绿泥石
mackenzie,n. Canadian explorer (born in England) who explored the Mackenzie River and who was first to cross North America by land north of Mexico (1764-1820)\nn. a Canadian river; flows into the Beaufort Sea,"n. 麦肯齐河（又译“马更些河”, 加拿大西北部河流）；麦肯齐区（又译“马更些区”, 加拿大西北部的小区）；麦肯齐氏"
Mackenzie bean,,[网络] 麦肯芝豆
Mackenzie River,,[网络] 马更些河；麦肯齐河；麦肯色尔河
Mackenzie's amputation,,[医] 麦肯齐氏切断术(足切断术的一种)
Mackenzie's disease,,[医] 麦肯齐氏病(呼吸、心脏、消化机能紊乱、对冷过敏等的综合征)
