word,definition,translation
uguu,"This expression came from the H-game (PC)/PS2/DC/anime [Kanon]. Ayu Tsukimiya's line (and probably the most famous throughout Kanon). This is her expression when she moans, or whines (like eeeehh, but more original).\r\n\r\nDarn though. She had a sad story. One of my few favorites besides Nayuki.\n> Ayu: I'm cooking cookies.\n> Yuuichi: I bet they'll taste terrible.\n> Ayu: Uguu! I've learned how to bake from Akiko-san!\n> Yuuichi: You can't learn how to bake with just watching in a day..\n> ..although I'll eat them if you manage to make them look good.\n> Ayu: Really?! Then I'll do my best!\n",
ugv,,abbr. unmanned ground vehicle 无人驾驶地面车辆
uh,,int. 嗯啊
uh huh,," （表示赞同、领悟、同意等）嗯, 呃, 噢"
uh-huh,,int. 啊哈(表示肯定答复的惊叹词)
uh-huhs,plural of uh-huh,(uh-huh 的复数) int.啊哈(表示肯定答复的惊叹词)
uh-oh,,int. 呃喔
uh-uh,,int. 哼
uhc,,abbr. under honorable conditions （军人）光荣履行职责
uhceiform,,[医] 壶形的
uhd,,abbr. ultra-high density 超高密度; ultra-high-draft 超大牵伸; user help desk 用户辅助台
Uhde process,,[化] 伍德法
UHF,n 300 to 3000 megahertz,n. 超高频\n[电] 超高频的简写
uhhuh,,[美俚]求爱
uhi,, [医]Ultrasound Harmonic Imaging
uhl,,abbr. user header label 用户头标[标题]标志
uhlan,"n. One of a certain description of militia among the Tartars.\nn. One of a kind of light cavalry of Tartaric origin, first\n   introduced into European armies in Poland. They are armed with lances,\n   pistols, and sabers, and are employed chiefly as skirmishers.",n. 长枪骑兵
Uhland,,"un. 乌兰特(Johann Ludwig,1787—1862,德国诗人及历史家)\n[网络] 乌兰德"
uhlans,"plural of uhlan\nn. One of a certain description of militia among the Tartars.\nn. One of a kind of light cavalry of Tartaric origin, first\n   introduced into European armies in Poland. They are armed with lances,\n   pistols, and sabers, and are employed chiefly as skirmishers.",(uhlan 的复数) n. 长枪骑兵
Uhlenhuth's test,,[医] 乌冷呼特氏试验(检痰中结核菌;用沉淀试验辨别人血和动物血)
uhlig,, [人名] 乌利希
uhligite,,锆钙钛矿
uhlmann,, [人名] 乌尔曼
uhm,,abbr. 夏威夷大学（The University of Hawaii at Manoa）
uhming,-ing form of uhm,(uhm 的现在分词) abbr. 夏威夷大学（The University of Hawaii at Manoa）
uhmw,,abbr. ultra-high molecular weight 超高分子量
UHMWPE,,[化] 超高分子量聚乙烯
uhn,,abbr. university health network 大学健康网络; uretero hydronephrosis 输尿管肾积水; unilateral hydronphrosis 单侧肾盂积水; urinary hippurate nitrogen 尿的马尿酸氮
uhr,,abbr. ultra-high resistance 超高电阻抗; ultrahigh resolution 超高清晰度
uhs,,ultra-high speed 超高速
UHT,,abbr. 超高温处理（Ultra Heat Treated）
Uhthoff's sign,,[医] 乌托夫氏征(多发性脑脊髓硬化时的眼球震颤)
uhu,,abbr. Unhappy Hookers United 不幸妓女联盟
uhuru,,"[斯瓦希里]乌呼噜, 自由"
uhv,,abbr. ultra-high vacuum 超高真空
UI,,[计] 用户接口
UI frames,,[计] UI帧
uia,,abbr. Union of International Associations; Brussels <比>国际协会联合会
uic,,abbr. ultraviolet image converter 紫外线光电变换器
uics,plural of uic,(uic 的复数) abbr. ultraviolet image converter 紫外线光电变换器
uid,,abbr. 用户名（User Identifier）；用户界面设计（User Interface Design）
uie,,abbr. UNESCO Institute for Education 联合国科教文组织教育研究所
Uighur,"n. a member of a people who speak Uighur and live in Xinjiang and adjacent areas\nn. the Turkic language spoken by approximately 7,000,000 Uighur in extreme northwestern China\nn. the script (derived from Aramaic) used to write the Uighur language","n. 维吾尔族人, 维吾尔语, 维吾尔人"
Uighurs,"plural of Uighur\nn. a member of a people who speak Uighur and live in Xinjiang and adjacent areas\nn. the Turkic language spoken by approximately 7,000,000 Uighur in extreme northwestern China\nn. the script (derived from Aramaic) used to write the Uighur language","(Uighur 的复数) n. 维吾尔族人, 维吾尔语, 维吾尔人"
Uigur,"n a member of a people who speak Uighur and live in Xinjiang and adjacent areas\nn the Turkic language spoken by approximately 7,000,000 Uighur in extreme northwestern China\nn the script (derived from Aramaic) used to write the Uighur language","n. 维吾尔族人, 维吾尔语, 维吾尔人"
uil,,abbr. until 直到…为止
UIMS,,用户界面管理系统
uin,,abbr. 通用国际互联网号码（Universal Internet Number）
uinal,,乌纳尔
uint,,abbr. 无符号整型（unsigned int）
uintahite,,硬沥青
uintaite,,硬沥青
uintathere,n a variety of dinocerate,n. [古生]恐角兽
Uintatheriidae,n. an extinct family of Dinocerata,犹因他兽科
uintatherium,n. An extinct genus of large Eocene ungulates allied to\n   Dinoceras. This name is sometimes used for nearly all the known species\n   of the group. See Dinoceras.,n. 尤因他兽属
uis,,abbr. urban industrial society 城市工业协会
uit,,a. （南非）外的（等于out）
uitlander,,"n. (南非的)外国人, 外侨"
uItraviolet absorption methods,,[医] 紫外线吸收法
uits,,abbr. unacknowledged information transfer service 未确认的信息传送业务; Unione Italiana Tiro e Segno (Italian=Italian Rifle Association) （意大利语）意大利来复枪协会
uja,,abbr. United Jewish Appeal <美国>犹太人呼吁联合会
ujamaa,,"n. 乌贾马(一种农村社会主义组织形式,于20世纪60年代开始推行)"
ujb,,abbr. umbilical junction box 连接电缆接线盒
ujiji,, [地名] [坦桑尼亚] 乌吉吉
Ujjain,,乌贾因[印度中西部城市]
ujothion,,[化] 苄硫噻二嗪乙酸
ujung,, [地名] 角（印尼语）
Ujung Pandang,,"乌戎潘当（印度尼西亚城市, 等于Udjung Pandang）"
UK,n a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom,n. 联合王国
uk-based,,n. 英国的，总部在英国的，联合王国的
uka,,abbr. United Kingdom Alliance 英国联盟; unicompartmental knee arthroplasty 单腔膝关节成形术; unicondylar knee arthroplasty 单髁的膝关节成形术; United Klans of America 美国三K党联盟
ukadiol,,聚酯
UKAEA,,abbr. 英国原子能局（United Kingdom Atomic Energy Authority）
ukambine,,乌坎宾(一种箭毒碱)
ukase,n. an edict of the Russian tsar,"n. 敕令, 圣旨, 谕旨"
uke,n. a small guitar having four strings,n. 尤克里里琴(吉他型四弦拨奏乐器)
ukelele,, 尤克里里琴
ukeleles,plural of ukelele,(ukelele 的复数)  尤克里里琴
ukeles,, [人名] 尤克尔斯
ukiah,, [地名] [美国] 尤凯亚
ukias,,abbr. United Kingdom Immigrants Advisory Service 英国移民咨询服务
UKIP,,n. 英国独立党
ukiyo-e,, (日本的)浮世绘
ukiyoe,,n. (日本的)浮世绘
uko,,abbr. United Karen Organization 克伦族联合组织（缅甸）
ukr,,abbr. Ukraine 乌克兰; Ukrainian 乌克兰人（语）; 乌克兰的; 乌克兰人（语）的
ukraine,n. a republic in southeastern Europe; formerly a European soviet; the center of the original Russian state which came into existence in the ninth century,"n. 乌克兰（原苏联一加盟共和国, 现已独立）"
ukrainian,n. the Slavic language spoken in the Ukraine\na. of or relating to or characteristic of Ukraine or its people or culture,a. 乌克兰的；乌克兰人的
ukrainians,n. the Slavic language spoken in the Ukraine,乌克兰人
Ukranian,,[网络] 乌克兰语
Ukranian monetary unit,,[网络] 乌克兰货币单位
Ukrayina,,[网络] 乌克兰奈
uku,,"abbr. Nuku, Papua New Guinea 巴布亚新几内亚，努库机场（代码）"
ukulele,n a small guitar having four strings,n. 尤克里里琴
ukuleles,plural of ukulele\nn a small guitar having four strings,(ukulele 的复数) n. 尤克里里琴
ul,,abbr. （美）保险商实验所（Underwriters' Laboratories）
ula,,[医] 龈
Ulaanbaatar,n. the capital and largest city of Mongolia,n. 乌兰巴托（蒙古国城市）
ulaemorrhagia,,龈出血
ulaganactesis,,"[医] 龈刺激, 龈痒"
ulalgia,n pain in the gums,[医] 龈痛
ulam,, [人名] 乌拉姆
ulama,n the body of Mullahs (Muslim scholars trained in Islam and Islamic law) who are the interpreters of Islam's sciences and doctrines and laws and the chief guarantors of continuity in the spiritual and intellectual history of the Islamic community,乌力马(穆斯林的学者或宗教、法律的权威)
ulan,n. See Uhlan.,n. 枪骑士
Ulan Bator,,乌兰巴托
Ulanova,,[网络] 乌兰诺娃
Ulatisian,,[地质]乌拉梯斯期
ulatrophia,n recession of the gums,(ulatrophy)龈萎缩
ulatrophy,,[医] 龈萎缩
ulay,,n. (Ulay)人名；(土)乌拉伊
ulayed,past tense of ulay,(ulay 的过去时) n. (Ulay)人名；(土)乌拉伊
Ulbricht,,n. (Ulbricht)人名；(德)乌布利希
ulcc,,abbr. ultra-large crude carrier 超大运油轮
ulccs,plural of ulcc,(ulcc 的复数) abbr. ultra-large crude carrier 超大运油轮
ulcer,n. a circumscribed inflammatory and often suppurating lesion on the skin or an internal mucous surface resulting in necrosis of tissue,"n. 溃疡, 腐烂物\n[医] 溃疡"
ulcer diet,, [医]溃疡病膳食
ulcera,,[医] 溃疡
ulcerable,a. Capable of ulcerating.,a. ulcerate的变形
ulcerate,v. undergo ulceration\nv. affect with an ulcer,"vt. 使溃疡, 使腐败\nvi. 溃烂, 腐败"
ulcerated,v undergo ulceration\nv affect with an ulcer\ns having an ulcer or canker,"a. 成为溃疡的, 形成溃疡的\nv. （使某物）形成溃疡( ulcerate的过去式和过去分词 ); （使）腐败"
ulcerated sore-throat,,[医] 坏疽性咽炎
ulcerates,v undergo ulceration\nv affect with an ulcer,v. （使某物）形成溃疡( ulcerate的第三人称单数 ); （使）腐败
ulcerating,p. pr. & vb. n. of Ulcerate,v. （使某物）形成溃疡( ulcerate的现在分词 ); （使）腐败
ulcerating dermatitis,,[医] 溃烂性皮炎
ulcerating pulpitis,,[医] 溃疡性牙髓炎
ulcerating sclerosis,,[医] 硬下疳
ulceratingdermatitis,,溃烂性皮炎
ulceration,n. the process of ulcer formation; the process of becoming ulcerated,n. 溃疡\n[医] 溃疡形成; 溃疡
ulceration of Duguet,,[医] 杜盖氏溃疡(伤寒性咽溃疡)
ulceration of stomach,,[医] 胃溃疡
ulcerations,plural of ulceration\nn. the process of ulcer formation; the process of becoming ulcerated,(ulceration 的复数) n. 溃疡\n[医] 溃疡形成; 溃疡
ulcerative,a. of or relating to or characterized by ulceration,"a. (使)形成溃疡, (使)溃烂, (使)腐败\n[医] 溃疡的, 溃疡性的"
ulcerative colitis,,[医] 溃疡性结膜炎
ulcerative endocarditis,,"[医] 溃疡性心内膜炎, 恶性心内膜炎"
ulcerative hidrosadenitis,,[医] 溃疡性汗腺炎
ulcerative inflammation,,[医] 溃疡性炎
ulcerative keratitis,,[医] 溃疡性角膜炎
ulcerative phthisis,,[医] 溃疡性肺结核
ulcerative pyodermia,,[医] 溃疡性脓皮病
ulcerative scrofuloderma,,[医] 溃疡性皮肤结核
ulcerative stomatitis,,[医] 溃疡性口炎
ulcerative ulitis,,[医] 溃疡性龈炎
ulcerative vulvitis,,[医] 溃疡性外阴炎
ulcered,a. Ulcerous; ulcerated., 溃疡的
ulcerlmin,,[化] 硫糖铝
ulcerocancer,,"[医] 溃疡癌, 癌性溃疡"
ulcerogenic,,a. [医]产生溃疡的
ulcerogranuloma,,[医] 溃疡肉芽肿
ulceromembranous,,[医] 溃疡膜性的
ulceromembranous angina,,"[医] 溃疡膜性咽峡炎, 奋森氏咽峡炎"
ulceromembranous stomatitis,,"[医] 溃疡假膜性口炎, 奋森氏口炎"
ulcerosa chronica ileocolitis,,[医] 漫性溃疡性回肠结肠炎
ulcerosa chronica stomatitis,,[医] 慢性溃疡性口炎
ulcerosa pharyngitis,,[医] 溃疡性咽炎
ulcerosa tuberculosis,,[医] 腔口结核(皮肤粘膜接界处的结核)
ulcerous,s having an ulcer or canker,"a. 溃疡性的, 患溃疡的\n[医] 溃疡的, 溃疡性的"
ulcerously,,adv. 溃疡性地;患溃疡地
ulcers,n a circumscribed inflammatory and often suppurating lesion on the skin or an internal mucous surface resulting in necrosis of tissue,"n. 溃疡, 疡（ulcer的复数）"
ulcinj,, [地名] [黑山] 乌尔齐尼
ulcus,,溃疡
ulcus ambulans,,[医] 崩蚀性溃疡
ulcus ambustiforme,,"[医] 灼伤样溃疡, 表皮剥脱样软下疳"
ulcus cancrosum,,[医] 癌性溃疡
ulcus cruris,,[医] 小腿溃疡
ulcus durum,,[医] 下疳
ulcus exedens,,[医] 侵蚀性溃疡
ulcus grave,,[医] 热带溃疡
ulcus hypostaticum,,[医] 坠积性溃疡
ulcus induratum,,[医] 下疳
ulcus mixtum,,"[医] 混合性下疳, 罗累氏下疳"
ulcus molle,,[医] 软下疳
ulcus molle phagedaenicum,,[医] 崩蚀性软下疳
ulcus molle serpignosum,,[医] 匐行性软下疳
ulcus penetrans,,[医] 穿透性溃疡
ulcus phagedaenrcum corrodens,,[医] 坏疽崩蚀性溃疡
ulcus redux,,[医] 再发性下疳
ulcus rodens,,[医] 侵蚀性溃疡
ulcus rstundum,,"[医] 圆形溃疡, 胃溃疡"
ulcus scorbuticum,,[医] 坏血病性溃疡
ulcus serpeng eorneae,,"[医] 匐行性角膜溃疡, 前房积脓性角膜溃疡"
ulcus serpens,,[医] 匐行性溃疡
ulcus tropicum,,[医] 热带溃疡
ulcus ventriculi,,[医] 胃溃疡
ulcus vulvae,,[医] 外阴溃疡
ulcus vulvae acutum,,"[医] 急性外阴溃疡, 利普许茨氏溃疡"
uld,,abbr. 超声探漏器（Ultrasonic Leak Detector）；超低剂量（ultra-low-dose）
ULDPE,,[化] 超低密度聚乙烯
uldz,, [地名] [蒙古] 乌勒兹
ule,n. A Mexican and Central American tree (Castilloa elastica and C.\n   Markhamiana) related to the breadfruit tree. Its milky juice contains\n   caoutchouc. Called also ule tree., [医][牙]龈
ule-,,"[医] 瘢, 瘢痕; 龈, 牙龈, 齿龈"
ulead,,n. 友立资讯；台湾友立
ulectomy,,[医] 瘢痕切除术; 龈切除术
ulegyria,,[医] 瘢痕性脑回
uleine,,乌勒因
ulema,n. the body of Mullahs (Muslim scholars trained in Islam and Islamic law) who are the interpreters of Islam's sciences and doctrines and laws and the chief guarantors of continuity in the spiritual and intellectual history of the Islamic community,n. 乌理玛（穆斯林国家的学者、宗教权威或法学家）； 乌理玛委员会
ulemorrhagia,, [医]龈出血
ulemorrhsagia,,[医] 龈出血
ulen,, [地名] [美国] 尤伦
uleron,,乌利龙
ulerythema,,n. [医]瘢痕性红斑
ulerythema acneiforma,,[医] 粉刺样瘢痕性红斑
ulerythema ophryogenes,,[医] 眉部瘢痕性红斑
